time,open,high,low,close,volume,closeTime,assetVolume,trades,buyBaseVolume,ignored
1660708800000 ,1895.99000000 ,1925.82000000 ,1895.28000000 ,1924.59000000 ,57491.51710000 ,1660715999999 ,109883875.44349700 ,66047 ,27878.78040000 ,53263362.91236500 
1660716000000 ,1924.59000000 ,1959.43000000 ,1888.37000000 ,1890.39000000 ,160075.19680000 ,1660723199999 ,308489591.74694800 ,165984 ,83389.15280000 ,160705845.47277900 
1660723200000 ,1890.38000000 ,1902.60000000 ,1879.50000000 ,1890.13000000 ,52308.81920000 ,1660730399999 ,98843143.95375500 ,79050 ,25348.86580000 ,47908837.88120000 
1660730400000 ,1890.14000000 ,1890.32000000 ,1869.06000000 ,1876.85000000 ,50037.41760000 ,1660737599999 ,93953650.25970700 ,80251 ,23174.31940000 ,43514122.74478800 
1660737600000 ,1876.85000000 ,1886.46000000 ,1818.74000000 ,1834.48000000 ,157473.87980000 ,1660744799999 ,291689426.78012400 ,182930 ,73737.13830000 ,136623783.86097700 
1660744800000 ,1834.49000000 ,1841.25000000 ,1820.00000000 ,1830.92000000 ,108188.41090000 ,1660751999999 ,198044531.01297100 ,121164 ,56788.46620000 ,103957699.93263700 
1660752000000 ,1830.92000000 ,1853.52000000 ,1824.00000000 ,1851.54000000 ,63251.63360000 ,1660759199999 ,116179192.15908500 ,81250 ,33185.34770000 ,60961473.51919900 
1660759200000 ,1851.53000000 ,1870.69000000 ,1831.11000000 ,1838.51000000 ,120169.23210000 ,1660766399999 ,222177913.15829800 ,154276 ,57699.14630000 ,106710225.70469400 
1660766400000 ,1838.51000000 ,1853.98000000 ,1828.21000000 ,1840.05000000 ,42945.61230000 ,1660773599999 ,79126272.21230200 ,63041 ,22019.34740000 ,40574388.06118300 
1660773600000 ,1840.06000000 ,1840.06000000 ,1824.15000000 ,1834.25000000 ,35305.82160000 ,1660780799999 ,64705478.21644600 ,51812 ,16638.45950000 ,30493621.55406500 
1660780800000 ,1834.24000000 ,1863.97000000 ,1821.25000000 ,1856.80000000 ,61578.27980000 ,1660787999999 ,113498231.21643900 ,77609 ,31190.54210000 ,57507699.90560400 
1660788000000 ,1856.80000000 ,1865.63000000 ,1844.45000000 ,1848.65000000 ,34085.35790000 ,1660795199999 ,63155258.30682900 ,53940 ,16015.19400000 ,29675566.05664500 
1660795200000 ,1848.65000000 ,1853.00000000 ,1838.14000000 ,1843.95000000 ,26083.25680000 ,1660802399999 ,48189297.04958100 ,41972 ,13144.62440000 ,24287800.31420300 
1660802400000 ,1843.96000000 ,1852.77000000 ,1836.22000000 ,1845.01000000 ,28374.73250000 ,1660809599999 ,52321851.19522000 ,54811 ,14488.30610000 ,26714230.38993200 
1660809600000 ,1845.01000000 ,1857.50000000 ,1834.62000000 ,1856.24000000 ,35100.49540000 ,1660816799999 ,64810982.55912700 ,56412 ,16776.97440000 ,30984996.68460600 
1660816800000 ,1856.25000000 ,1866.54000000 ,1845.35000000 ,1859.49000000 ,45216.71110000 ,1660823999999 ,83905870.55538300 ,63976 ,23929.30150000 ,44405730.22572500 
1660824000000 ,1859.49000000 ,1882.37000000 ,1851.41000000 ,1855.00000000 ,98156.33150000 ,1660831199999 ,183182658.00063800 ,118943 ,47106.03100000 ,87906808.25326000 
1660831200000 ,1854.99000000 ,1877.99000000 ,1848.99000000 ,1873.11000000 ,69427.69530000 ,1660838399999 ,129446172.40246000 ,98427 ,35658.71070000 ,66490669.31959900 
1660838400000 ,1873.12000000 ,1879.00000000 ,1856.01000000 ,1860.84000000 ,60111.44370000 ,1660845599999 ,112322280.07172100 ,84441 ,29336.58910000 ,54827995.61809600 
1660845600000 ,1860.84000000 ,1877.58000000 ,1859.01000000 ,1870.43000000 ,52326.84620000 ,1660852799999 ,97823014.71464600 ,67088 ,24222.44770000 ,45279853.08235100 
1660852800000 ,1870.42000000 ,1879.73000000 ,1867.05000000 ,1869.07000000 ,27318.79240000 ,1660859999999 ,51189075.76667400 ,42890 ,14396.67720000 ,26976235.83176300 
1660860000000 ,1869.07000000 ,1872.91000000 ,1838.00000000 ,1846.39000000 ,68474.08140000 ,1660867199999 ,127000207.76902800 ,88297 ,30198.87560000 ,56034548.68232900 
1660867200000 ,1846.39000000 ,1848.00000000 ,1806.16000000 ,1816.18000000 ,133093.24010000 ,1660874399999 ,242389358.74651700 ,174429 ,63561.79320000 ,115757300.59498900 
1660874400000 ,1816.19000000 ,1828.50000000 ,1811.04000000 ,1818.02000000 ,62544.08760000 ,1660881599999 ,113907216.40837500 ,78262 ,32888.79180000 ,59892558.79896600 
1660881600000 ,1818.02000000 ,1825.26000000 ,1809.87000000 ,1816.85000000 ,41299.63440000 ,1660888799999 ,75130526.96456800 ,54030 ,18325.23960000 ,33336690.37808000 
1660888800000 ,1816.85000000 ,1817.50000000 ,1723.00000000 ,1744.63000000 ,235979.06340000 ,1660895999999 ,415265336.36226800 ,270433 ,108122.52290000 ,190220955.24272800 
1660896000000 ,1744.63000000 ,1745.00000000 ,1721.36000000 ,1737.31000000 ,115298.91440000 ,1660903199999 ,199972345.73287200 ,135354 ,56132.88780000 ,97365383.10087800 
1660903200000 ,1737.31000000 ,1742.85000000 ,1683.00000000 ,1707.73000000 ,168831.52960000 ,1660910399999 ,289165298.01985700 ,176935 ,76392.96590000 ,130855441.36577900 
1660910400000 ,1707.72000000 ,1707.91000000 ,1675.30000000 ,1690.32000000 ,121269.27130000 ,1660917599999 ,205647572.11976000 ,144504 ,56693.31230000 ,96167300.11139800 
1660917600000 ,1690.31000000 ,1704.76000000 ,1686.05000000 ,1698.17000000 ,83971.20350000 ,1660924799999 ,142300377.31046000 ,103881 ,42295.66960000 ,71667642.42932200 
1660924800000 ,1698.17000000 ,1726.49000000 ,1694.16000000 ,1706.17000000 ,102494.52670000 ,1660931999999 ,175654030.82170500 ,133468 ,50919.96670000 ,87243566.88766600 
1660932000000 ,1706.17000000 ,1711.87000000 ,1680.80000000 ,1701.18000000 ,87834.57470000 ,1660939199999 ,149201967.40139200 ,96593 ,41797.14830000 ,71005854.88373000 
1660939200000 ,1701.18000000 ,1706.39000000 ,1630.00000000 ,1648.10000000 ,91062.08090000 ,1660946399999 ,152064290.97970000 ,121604 ,40766.38580000 ,68153802.29101400 
1660946400000 ,1648.09000000 ,1665.86000000 ,1602.37000000 ,1609.01000000 ,176148.82490000 ,1660953599999 ,286449652.13841700 ,191763 ,87375.60940000 ,142071125.59368500 
1660953600000 ,1609.00000000 ,1640.00000000 ,1607.89000000 ,1617.42000000 ,96672.37170000 ,1660960799999 ,157034731.22940000 ,114807 ,48124.45770000 ,78180110.43449300 
1660960800000 ,1617.43000000 ,1636.53000000 ,1616.96000000 ,1627.65000000 ,81016.06240000 ,1660967999999 ,131884678.39306400 ,81921 ,40586.82180000 ,66060498.09377900 
1660968000000 ,1627.65000000 ,1657.08000000 ,1625.34000000 ,1634.91000000 ,68879.33650000 ,1660975199999 ,112860225.85491500 ,79657 ,38886.63900000 ,63737623.15751800 
1660975200000 ,1634.90000000 ,1657.01000000 ,1632.41000000 ,1647.76000000 ,56721.79350000 ,1660982399999 ,93303609.39018200 ,80560 ,28957.78730000 ,47634036.43934700 
1660982400000 ,1647.75000000 ,1649.82000000 ,1628.00000000 ,1635.17000000 ,39162.73980000 ,1660989599999 ,64178774.59330200 ,64597 ,19470.60050000 ,31908459.25835800 
1660989600000 ,1635.17000000 ,1637.46000000 ,1617.99000000 ,1631.00000000 ,44996.79280000 ,1660996799999 ,73316256.99354600 ,62625 ,20973.27580000 ,34176234.86906900 
1660996800000 ,1631.01000000 ,1639.62000000 ,1624.19000000 ,1636.27000000 ,45929.36080000 ,1661003999999 ,74863950.58129300 ,65684 ,21894.60560000 ,35692580.19237800 
1661004000000 ,1636.26000000 ,1644.04000000 ,1625.51000000 ,1634.69000000 ,36167.09450000 ,1661011199999 ,59109345.02478800 ,57803 ,17873.10840000 ,29215170.01910800 
1661011200000 ,1634.70000000 ,1639.43000000 ,1606.29000000 ,1616.58000000 ,67305.87500000 ,1661018399999 ,109159516.62899600 ,86505 ,32065.09390000 ,52015152.19592800 
1661018400000 ,1616.57000000 ,1622.23000000 ,1555.00000000 ,1564.23000000 ,167981.73340000 ,1661025599999 ,265693749.49801600 ,184379 ,79466.14750000 ,125632934.90694800 
1661025600000 ,1564.23000000 ,1583.58000000 ,1523.67000000 ,1569.15000000 ,141823.35510000 ,1661032799999 ,220202429.97863900 ,169323 ,70552.89130000 ,109633133.31181700 
1661032800000 ,1569.15000000 ,1588.80000000 ,1565.25000000 ,1576.04000000 ,67959.40710000 ,1661039999999 ,107063872.92398100 ,83130 ,35415.68170000 ,55792698.91904100 
1661040000000 ,1576.03000000 ,1597.99000000 ,1573.19000000 ,1594.49000000 ,76463.00320000 ,1661047199999 ,121304030.85522000 ,84622 ,35928.11690000 ,56985807.04653700 
1661047200000 ,1594.49000000 ,1604.23000000 ,1581.13000000 ,1585.57000000 ,48242.31040000 ,1661054399999 ,76785912.53217600 ,67370 ,23462.61770000 ,37345464.48341600 
1661054400000 ,1585.56000000 ,1595.41000000 ,1576.89000000 ,1586.92000000 ,37933.27050000 ,1661061599999 ,60116908.31226200 ,53326 ,18920.36920000 ,29988511.39487100 
1661061600000 ,1586.91000000 ,1588.47000000 ,1562.34000000 ,1585.45000000 ,58055.98900000 ,1661068799999 ,91482241.62299400 ,72614 ,27544.52420000 ,43411013.33231900 
1661068800000 ,1585.45000000 ,1625.11000000 ,1584.87000000 ,1617.13000000 ,130594.70850000 ,1661075999999 ,209768217.67646000 ,133299 ,73945.32690000 ,118751009.77907200 
1661076000000 ,1617.13000000 ,1629.99000000 ,1611.02000000 ,1626.75000000 ,60396.25050000 ,1661083199999 ,97935651.85481200 ,83846 ,30900.21170000 ,50110928.99626300 
1661083200000 ,1626.76000000 ,1640.80000000 ,1611.01000000 ,1612.15000000 ,64064.98000000 ,1661090399999 ,104169470.12091600 ,91361 ,30359.18370000 ,49369223.91399100 
1661090400000 ,1612.16000000 ,1623.56000000 ,1600.40000000 ,1621.12000000 ,48855.92340000 ,1661097599999 ,78870154.96536600 ,80044 ,23479.52450000 ,37908850.22781700 
1661097600000 ,1621.11000000 ,1635.00000000 ,1609.90000000 ,1620.76000000 ,44708.03880000 ,1661104799999 ,72597918.33875200 ,67507 ,22900.89480000 ,37194484.51456000 
1661104800000 ,1620.76000000 ,1628.64000000 ,1612.85000000 ,1624.18000000 ,36001.60840000 ,1661111999999 ,58365667.39417100 ,49982 ,19787.45860000 ,32079410.10126000 
1661112000000 ,1624.17000000 ,1646.52000000 ,1613.37000000 ,1621.69000000 ,76609.00570000 ,1661119199999 ,124703706.09105500 ,94841 ,39220.25960000 ,63858118.05809400 
1661119200000 ,1621.69000000 ,1631.61000000 ,1580.60000000 ,1625.26000000 ,92298.42480000 ,1661126399999 ,148508752.63681100 ,113251 ,46958.87350000 ,75571576.16783000 
